smk_id,smk_latitude,smk_longitude,wof_id,wof_parentid,wof_name,wof_placetype
5108,55.43731320437033,11.584325762609877,1394014099,85682589,Soro,localadmin
5108,55.43731320437033,11.584325762609877,85633121,102191581,Denmark,country
5096,55.91392437559809,11.96439874838867,85682581,85633121,Capital,region
5096,55.91392437559809,11.96439874838867,85633121,102191581,Denmark,country
5096,55.91392437559809,11.96439874838867,1159297729,85682581,Frederikssund,localadmin
5104,55.56424629381705,9.756646311561594,101805497,1394014037,Fredericia,locality
5104,55.56424629381705,9.756646311561594,85682575,85633121,Southern,region
5104,55.56424629381705,9.756646311561594,1159297769,85682575,Glostrup,localadmin
5104,55.56424629381705,9.756646311561594,1394014037,85682575,Fredericia,localadmin
5104,55.56424629381705,9.756646311561594,85633121,102191581,Denmark,country
5101,55.2892379996186,11.971142169380954,101911367,1394014141,Gisselfeld,locality
5101,55.2892379996186,11.971142169380954,85682589,85633121,Zealand,region
5101,55.2892379996186,11.971142169380954,1159297811,85682589,Horsholm,localadmin
5101,55.2892379996186,11.971142169380954,1394014141,85682589,Faxe,localadmin
5101,55.2892379996186,11.971142169380954,85633121,102191581,Denmark,country
5106,55.306589384484724,12.003399165606705,85682589,85633121,Zealand,region
5106,55.306589384484724,12.003399165606705,1159297811,85682589,Horsholm,localadmin
5106,55.306589384484724,12.003399165606705,1394014141,85682589,Faxe,localadmin
5106,55.306589384484724,12.003399165606705,85633121,102191581,Denmark,country
5111,56.47377928149479,9.843498709787001,85682597,85633121,Central Jutland,region
5111,56.47377928149479,9.843498709787001,1159297903,85682597,Hvidovre,localadmin
5111,56.47377928149479,9.843498709787001,1394013975,85682597,Randers,localadmin
5111,56.47377928149479,9.843498709787001,85633121,102191581,Denmark,country
5116,56.06402859631286,12.087745429052731,85682581,85633121,Capital,region
5116,56.06402859631286,12.087745429052731,1159297855,85682581,Horsens,localadmin
5116,56.06402859631286,12.087745429052731,101840811,1394014111,Tisvilde,locality
5116,56.06402859631286,12.087745429052731,1394014111,85682581,Gribskov,localadmin
5116,56.06402859631286,12.087745429052731,85633121,102191581,Denmark,country
5114,56.06519757186029,12.5537157359375,85682581,85633121,Capital,region
5114,56.06519757186029,12.5537157359375,1159297819,85682581,Kolding,localadmin
5114,56.06519757186029,12.5537157359375,1394014013,85682581,Helsingor,localadmin
5114,56.06519757186029,12.5537157359375,85633121,102191581,Denmark,country
5109,56.33694808565004,9.14638901679686,85682597,85633121,Central Jutland,region
5109,56.33694808565004,9.14638901679686,85633121,102191581,Denmark,country
5109,56.33694808565004,9.14638901679686,1159297825,85682597,Hoje-Taastrup,localadmin
5109,56.33694808565004,9.14638901679686,1394014051,85682597,Viborg,localadmin
5107,55.32718306277191,8.759488088253802,1175611411,1394014103,Ribe,locality
5107,55.32718306277191,8.759488088253802,85682575,85633121,Southern,region
5107,55.32718306277191,8.759488088253802,101846039,1159297923,Ribe,locality
5107,55.32718306277191,8.759488088253802,85633121,102191581,Denmark,country
5107,55.32718306277191,8.759488088253802,1159297923,85682575,Varde,localadmin
5107,55.32718306277191,8.759488088253802,1394014103,85682575,Esbjerg,localadmin
5097,55.6821316,12.5931797,85682581,85633121,Capital,region
5097,55.6821316,12.5931797,1159297727,85682581,Copenhagen,localadmin
5097,55.6821316,12.5931797,85905811,101749159,Amalienborg,neighbourhood
5097,55.6821316,12.5931797,101749159,1159297727,Copenhagen,locality
5097,55.6821316,12.5931797,85633121,102191581,Denmark,country
5112,55.6766342,12.5836015,85682581,85633121,Capital,region
5112,55.6766342,12.5836015,85905949,101749159,Heibergsgade,neighbourhood
5112,55.6766342,12.5836015,101749159,1159297727,Copenhagen,locality
5112,55.6766342,12.5836015,1159297727,85682581,Copenhagen,localadmin
5112,55.6766342,12.5836015,85633121,102191581,Denmark,country
5118,56.0347465,8.7138794,85682597,85633121,Central Jutland,region
5118,56.0347465,8.7138794,85633121,102191581,Denmark,country
5118,56.0347465,8.7138794,1394014019,85682597,Ringkobing-Skjern,localadmin
5118,56.0347465,8.7138794,1159297869,85682597,Brondby,localadmin
5119,56.4883065,9.583315599999999,101911243,1394014051,Tjele,locality
5119,56.4883065,9.583315599999999,85682597,85633121,Central Jutland,region
5119,56.4883065,9.583315599999999,85633121,102191581,Denmark,country
5119,56.4883065,9.583315599999999,1394014051,85682597,Viborg,localadmin
5119,56.4883065,9.583315599999999,1159297825,85682597,Hoje-Taastrup,localadmin
5125,55.640652,12.597604,1159297727,85682581,Copenhagen,localadmin
5125,55.640652,12.597604,101749159,1159297727,Copenhagen,locality
5125,55.640652,12.597604,85682581,85633121,Capital,region
5125,55.640652,12.597604,85904383,101749159,Sundbyvester,neighbourhood
5125,55.640652,12.597604,85633121,102191581,Denmark,country
5126,55.6726336,12.4740209,101749159,1159297727,Copenhagen,locality
5126,55.6726336,12.4740209,1159297795,85682581,Aarhus,localadmin
5126,55.6726336,12.4740209,85682581,85633121,Capital,region
5126,55.6726336,12.4740209,1394014127,85682581,Rodovre,localadmin
5126,55.6726336,12.4740209,85898813,101749159,Vanløse,neighbourhood
5126,55.6726336,12.4740209,85633121,102191581,Denmark,country
5100,55.675651684162986,12.575475875363162,85906127,101749159,Rådhusstræde,neighbourhood
5100,55.675651684162986,12.575475875363162,85682581,85633121,Capital,region
5100,55.675651684162986,12.575475875363162,101749159,1159297727,Copenhagen,locality
5100,55.675651684162986,12.575475875363162,85633121,102191581,Denmark,country
5100,55.675651684162986,12.575475875363162,1159297727,85682581,Copenhagen,localadmin
5172,55.26928762274658,9.893910658197033,101805409,1394014071,Assens,locality
5172,55.26928762274658,9.893910658197033,85682575,85633121,Southern,region
5172,55.26928762274658,9.893910658197033,85633121,102191581,Denmark,country
5172,55.26928762274658,9.893910658197033,1394014071,85682575,Assens,localadmin
5172,55.26928762274658,9.893910658197033,1159297891,85682575,Laeso,localadmin
5165,55.42052669355779,10.343921051984415,85633121,102191581,Denmark,country
5165,55.42052669355779,10.343921051984415,85682575,85633121,Southern,region
5165,55.42052669355779,10.343921051984415,1394014029,85682575,Odense,localadmin
5165,55.42052669355779,10.343921051984415,101749151,1394014029,Odense,locality
5165,55.42052669355779,10.343921051984415,1159297847,85682575,Allerod,localadmin
5155,55.39288102306078,10.3891869426918,85633121,102191581,Denmark,country
5155,55.39288102306078,10.3891869426918,101749151,1394014029,Odense,locality
5155,55.39288102306078,10.3891869426918,1159297847,85682575,Allerod,localadmin
5155,55.39288102306078,10.3891869426918,85682575,85633121,Southern,region
5155,55.39288102306078,10.3891869426918,1394014029,85682575,Odense,localadmin
5148,55.67582436800295,12.579735223278812,85906055,101749159,Naboløs,neighbourhood
5148,55.67582436800295,12.579735223278812,101749159,1159297727,Copenhagen,locality
5148,55.67582436800295,12.579735223278812,1159297727,85682581,Copenhagen,localadmin
5148,55.67582436800295,12.579735223278812,85633121,102191581,Denmark,country
5148,55.67582436800295,12.579735223278812,85682581,85633121,Capital,region
5150,55.6813667771392,12.574744997336582,85906013,101749159,Kultorvet,neighbourhood
5150,55.6813667771392,12.574744997336582,101749159,1159297727,Copenhagen,locality
5150,55.6813667771392,12.574744997336582,1159297727,85682581,Copenhagen,localadmin
5150,55.6813667771392,12.574744997336582,85682581,85633121,Capital,region
5150,55.6813667771392,12.574744997336582,85633121,102191581,Denmark,country
5160,55.43796788239532,11.883889562597654,85682589,85633121,Zealand,region
5160,55.43796788239532,11.883889562597654,1394014123,85682589,Ringsted,localadmin
5160,55.43796788239532,11.883889562597654,1159297777,85682589,Hillerod,localadmin
5160,55.43796788239532,11.883889562597654,85633121,102191581,Denmark,country
5156,56.57237077643172,9.050984169311542,101805709,1394014073,Skive,locality
5156,56.57237077643172,9.050984169311542,85682597,85633121,Central Jutland,region
5156,56.57237077643172,9.050984169311542,85633121,102191581,Denmark,country
5156,56.57237077643172,9.050984169311542,1394014073,85682597,Skive,localadmin
5156,56.57237077643172,9.050984169311542,1159297899,85682597,Vallensbaek,localadmin
5158,55.322996883329964,11.14164388036499,101818327,1394013981,Korsør,locality
5158,55.322996883329964,11.14164388036499,85682589,85633121,Zealand,region
5158,55.322996883329964,11.14164388036499,1394013981,85682589,Slagelse,localadmin
5158,55.322996883329964,11.14164388036499,85633121,102191581,Denmark,country
5158,55.322996883329964,11.14164388036499,1159297897,85682589,Skive,localadmin
5159,55.97528373979516,12.01915410397894,85682581,85633121,Capital,region
5159,55.97528373979516,12.01915410397894,101818429,1159297739,Frederiksværk,locality
5159,55.97528373979516,12.01915410397894,1159297739,85682581,Halsnaes,localadmin
5159,55.97528373979516,12.01915410397894,85633121,102191581,Denmark,country
5153,55.77770447803009,12.549717124115007,1159297723,85682581,Lyngby-Taarbaek,localadmin
5153,55.77770447803009,12.549717124115007,85682581,85633121,Capital,region
5153,55.77770447803009,12.549717124115007,101754109,1159297723,Taarbæk,locality
5153,55.77770447803009,12.549717124115007,85633121,102191581,Denmark,country
5170,56.07181675270091,12.555174857641601,85682581,85633121,Capital,region
5170,56.07181675270091,12.555174857641601,1159297819,85682581,Kolding,localadmin
5170,56.07181675270091,12.555174857641601,1394014013,85682581,Helsingor,localadmin
5170,56.07181675270091,12.555174857641601,85633121,102191581,Denmark,country
5164,55.79077360297894,12.592815931213392,101754109,1159297723,Taarbæk,locality
5164,55.79077360297894,12.592815931213392,85682581,85633121,Capital,region
5164,55.79077360297894,12.592815931213392,1159297723,85682581,Lyngby-Taarbaek,localadmin
5164,55.79077360297894,12.592815931213392,85633121,102191581,Denmark,country
5137,56.6380566,9.800352499999999,101805781,1394014035,Hobro,locality
5137,56.6380566,9.800352499999999,85682593,85633121,North Jutland,region
5137,56.6380566,9.800352499999999,85633121,102191581,Denmark,country
5137,56.6380566,9.800352499999999,1159297835,85682593,Aero,localadmin
5137,56.6380566,9.800352499999999,1394014035,85682593,Mariagerfjord,localadmin
5145,56.05450160258116,12.391643064648452,85682581,85633121,Capital,region
5145,56.05450160258116,12.391643064648452,1159297855,85682581,Horsens,localadmin
5145,56.05450160258116,12.391643064648452,1394014111,85682581,Gribskov,localadmin
5145,56.05450160258116,12.391643064648452,85633121,102191581,Denmark,country
5163,55.7639126383532,12.495221849737543,85682581,85633121,Capital,region
5163,55.7639126383532,12.495221849737543,1159297723,85682581,Lyngby-Taarbaek,localadmin
5163,55.7639126383532,12.495221849737543,101749159,1159297727,Copenhagen,locality
5163,55.7639126383532,12.495221849737543,85633121,102191581,Denmark,country
5169,55.75202700003752,12.581576544458022,101749159,1159297727,Copenhagen,locality
5169,55.75202700003752,12.581576544458022,1159297927,85682581,Ikast-Brande,localadmin
5169,55.75202700003752,12.581576544458022,85682581,85633121,Capital,region
5169,55.75202700003752,12.581576544458022,1394014115,85682581,Gentofte,localadmin
5169,55.75202700003752,12.581576544458022,85898771,101749159,Bispebjerg,neighbourhood
5169,55.75202700003752,12.581576544458022,85633121,102191581,Denmark,country
5140,55.84568802217987,12.572694880517593,101754107,1394014143,Skodsborg,locality
5140,55.84568802217987,12.572694880517593,85682581,85633121,Capital,region
5140,55.84568802217987,12.572694880517593,1159297843,85682581,Morso,localadmin
5140,55.84568802217987,12.572694880517593,1394014143,85682581,Rudersdal,localadmin
5140,55.84568802217987,12.572694880517593,85633121,102191581,Denmark,country
5171,55.67541710273013,12.579332268143352,85906077,101749159,Nybrogade,neighbourhood
5171,55.67541710273013,12.579332268143352,85682581,85633121,Capital,region
5171,55.67541710273013,12.579332268143352,85633121,102191581,Denmark,country
5171,55.67541710273013,12.579332268143352,1159297727,85682581,Copenhagen,localadmin
5171,55.67541710273013,12.579332268143352,101749159,1159297727,Copenhagen,locality
5139,55.00252004819594,11.910543171966571,101840799,1394013993,Vordingborg,locality
5139,55.00252004819594,11.910543171966571,85633121,102191581,Denmark,country
5139,55.00252004819594,11.910543171966571,1394013993,85682589,Vordingborg,localadmin
5139,55.00252004819594,11.910543171966571,1159297907,85682589,Jammerbugt,localadmin
5142,55.978672,12.346932,1159297779,85682581,Bornholm,localadmin
5142,55.978672,12.346932,1394014085,85682581,Hillerod,localadmin
5142,55.978672,12.346932,101818409,1394014085,Nødebo,locality
5142,55.978672,12.346932,85682581,85633121,Capital,region
5142,55.978672,12.346932,85633121,102191581,Denmark,country
5166,55.354346,10.006971,85682575,85633121,Southern,region
5166,55.354346,10.006971,1159297891,85682575,Laeso,localadmin
5166,55.354346,10.006971,85633121,102191581,Denmark,country
5166,55.354346,10.006971,1394014071,85682575,Assens,localadmin
5168,55.36942325634993,9.987352682495127,85682575,85633121,Southern,region
5168,55.36942325634993,9.987352682495127,1159297891,85682575,Laeso,localadmin
5168,55.36942325634993,9.987352682495127,85633121,102191581,Denmark,country
5168,55.36942325634993,9.987352682495127,1394014071,85682575,Assens,localadmin
5202,55.133502,10.9098379,85682575,85633121,Southern,region
5202,55.133502,10.9098379,85633121,102191581,Denmark,country
5202,55.133502,10.9098379,1159297841,85682575,Rudersdal,localadmin
5202,55.133502,10.9098379,1394013991,85682575,Langeland,localadmin
5184,55.39109009929691,9.856519971752915,85682575,85633121,Southern,region
5184,55.39109009929691,9.856519971752915,85633121,102191581,Denmark,country
5184,55.39109009929691,9.856519971752915,1159297791,85682575,Ishoj,localadmin
5184,55.39109009929691,9.856519971752915,1394014063,85682575,Middelfart,localadmin
5181,55.41633478045616,10.378042364234922,85682575,85633121,Southern,region
5181,55.41633478045616,10.378042364234922,101749151,1394014029,Odense,locality
5194,55.675664778087054,12.569594571688851,85682581,85633121,Capital,region
5194,55.675664778087054,12.569594571688851,101749159,1159297727,Copenhagen,locality
5194,55.675664778087054,12.569594571688851,85905937,101749159,H.C.Andersens Boulevard,neighbourhood
5194,55.675664778087054,12.569594571688851,1159297727,85682581,Copenhagen,localadmin
5194,55.675664778087054,12.569594571688851,85633121,102191581,Denmark,country
5178,55.693220013970404,12.604085681750492,85906115,101749159,Poul Ankers Gade,neighbourhood
5178,55.693220013970404,12.604085681750492,101749159,1159297727,Copenhagen,locality
5190,55.12474164416344,12.02174433316228,85682589,85633121,Zealand,region
5190,55.12474164416344,12.02174433316228,85633121,102191581,Denmark,country
5190,55.12474164416344,12.02174433316228,1159297907,85682589,Jammerbugt,localadmin
5190,55.12474164416344,12.02174433316228,1394013993,85682589,Vordingborg,localadmin
5201,55.88994071391552,11.138952032788069,85633121,102191581,Denmark,country
